hydrometer_id;cat_period_id;value;value_date
2732;5;10,416;13/05/15
2733;5;9,944;13/05/15
2734;5;4,466;13/05/15
2735;5;11,082;13/05/15
2736;5;11,921;13/05/15
2737;5;10,405;13/05/15
2738;5;11,497;13/05/15
2739;5;7,993;13/05/15
2740;5;9,752;13/05/15
2741;5;9,765;13/05/15
2742;5;8,983;13/05/15
2743;5;7,581;13/05/15
2744;5;4,397;13/05/15
2745;5;11,932;13/05/15
2746;5;4,639;13/05/15
2747;5;11,223;13/05/15
2748;5;8,897;13/05/15
2749;5;8,182;13/05/15
2750;5;9,739;13/05/15
2751;5;9,658;13/05/15
2752;5;7,121;13/05/15
2753;5;4,536;13/05/15
2754;5;10,527;13/05/15
2755;5;6,759;13/05/15
2756;5;10,933;13/05/15
2757;5;8,809;13/05/15
2758;5;5,796;13/05/15
2759;5;3,024;13/05/15
2760;5;9,161;13/05/15
2761;5;7,445;13/05/15
2762;5;3,016;13/05/15
2763;5;10,07;13/05/15
2764;5;4,128;13/05/15
2765;5;9,116;13/05/15
2766;5;9,624;13/05/15
2767;5;6,057;13/05/15
2768;5;5,537;13/05/15
2769;5;9,617;13/05/15
2770;5;4,076;13/05/15
2771;5;6,537;13/05/15
2772;5;5,04;13/05/15
2773;5;5,857;13/05/15
2774;5;10,063;13/05/15
2775;5;6,778;13/05/15
2776;5;7,586;13/05/15
2777;5;5,994;13/05/15
2778;5;6,188;13/05/15
2779;5;4,793;13/05/15
2780;5;5,354;13/05/15
2781;5;11,08;13/05/15
2782;5;11,061;13/05/15
2783;5;11,912;13/05/15
2784;5;8,086;13/05/15
2785;5;11,986;13/05/15
2786;5;10,522;13/05/15
2787;5;4,222;13/05/15
2788;5;7,123;13/05/15
2789;5;8,986;13/05/15
2790;5;8,502;13/05/15
2791;5;6,966;13/05/15
2792;5;6,426;13/05/15
2793;5;6,208;13/05/15
2794;5;10,591;13/05/15
2795;5;9,92;13/05/15
2796;5;11,764;13/05/15
2797;5;9,188;13/05/15
2798;5;10,394;13/05/15
2799;5;6,451;13/05/15
2800;5;11,15;13/05/15
2801;5;7,962;13/05/15
2802;5;7,209;13/05/15
2803;5;4,28;13/05/15
2804;5;5,874;13/05/15
2805;5;6,944;13/05/15
2806;5;4,569;13/05/15
2807;5;9,429;13/05/15
2808;5;11,992;13/05/15
2809;5;4,512;13/05/15
2810;5;8,3;13/05/15
2811;5;9,096;13/05/15
2812;5;4,099;13/05/15
2813;5;5,515;13/05/15
2814;5;6,918;13/05/15
2815;5;11,256;13/05/15
2816;5;4,846;13/05/15
2817;5;6,225;13/05/15
2818;5;9,311;13/05/15
2819;5;8,852;13/05/15
2820;5;10,481;13/05/15
2821;5;8,938;13/05/15
2822;5;3,915;13/05/15
2823;5;9,039;13/05/15
2824;5;4,914;13/05/15
2825;5;5,438;13/05/15
2826;5;9,512;13/05/15
2827;5;7,155;13/05/15
2828;5;3,948;13/05/15
2829;5;11,048;13/05/15
2830;5;6,731;13/05/15
2831;5;5,505;13/05/15
2832;5;6,212;13/05/15
2833;5;5,097;13/05/15
2834;5;3,822;13/05/15
2835;5;8,322;13/05/15
2836;5;9,066;13/05/15
2837;5;6,074;13/05/15
2838;5;3,375;13/05/15
2839;5;4,004;13/05/15
2840;5;7,991;13/05/15
2841;5;5,255;13/05/15
2842;5;6,668;13/05/15
2843;5;8,359;13/05/15
2844;5;9,567;13/05/15
2845;5;5,509;13/05/15
2846;5;9,741;13/05/15
2847;5;11,218;13/05/15
2848;5;7,308;13/05/15
2849;5;8,186;13/05/15
2850;5;4,903;13/05/15
2851;5;7,61;13/05/15
2852;5;8,258;13/05/15
2853;5;6,298;13/05/15
2854;5;7,206;13/05/15
2855;5;4,336;13/05/15
2856;5;6,428;13/05/15
2857;5;9,562;13/05/15
2858;5;10,683;13/05/15
2859;5;6,663;13/05/15
2860;5;10,737;13/05/15
2861;5;9,294;13/05/15
2862;5;9,946;13/05/15
2863;5;5,415;13/05/15
2864;5;11,092;13/05/15
2865;5;11,627;13/05/15
2866;5;10,711;13/05/15
2867;5;6,124;13/05/15
2868;5;3,448;13/05/15
2869;5;6,49;13/05/15
2870;5;6,264;13/05/15
2871;5;9,037;13/05/15
2872;5;3,41;13/05/15
2873;5;10,801;13/05/15
2874;5;8,894;13/05/15
2875;5;5,041;13/05/15
2876;5;6,461;13/05/15
2877;5;8,317;13/05/15
2878;5;9,787;13/05/15
2879;5;3,032;13/05/15
2880;5;7,221;13/05/15
2881;5;7,845;13/05/15
2882;5;8,449;13/05/15
2883;5;8,581;13/05/15
2884;5;7,429;13/05/15
2885;5;8,105;14/05/15
2886;5;11,202;14/05/15
2887;5;7,464;14/05/15
2888;5;5,045;14/05/15
2889;5;10,678;14/05/15
2890;5;6,69;14/05/15
2891;5;3,742;14/05/15
2892;5;11,772;14/05/15
2893;5;11,482;14/05/15
2894;5;11,695;14/05/15
2895;5;9,584;14/05/15
2896;5;9,388;14/05/15
2897;5;10,997;14/05/15
2898;5;11,439;14/05/15
2899;5;9,345;14/05/15
2900;5;8,606;14/05/15
2901;5;6,083;14/05/15
2902;5;4,635;14/05/15
2903;5;11,289;14/05/15
2904;5;4,3;14/05/15
2905;5;10,275;14/05/15
2906;5;5,765;14/05/15
2907;5;3,258;14/05/15
2908;5;10,449;14/05/15
2909;5;4,758;14/05/15
2910;5;9,533;14/05/15
2911;5;3,6;14/05/15
2912;5;3,489;14/05/15
2913;5;9,514;14/05/15
2914;5;11,382;14/05/15
2915;5;6,818;14/05/15
2916;5;5,927;14/05/15
2917;5;7,746;14/05/15
2918;5;9,02;14/05/15
2919;5;8,88;14/05/15
2920;5;7,067;14/05/15
2921;5;6,438;14/05/15
2922;5;10,112;14/05/15
2923;5;7,303;14/05/15
2924;5;10,387;14/05/15
2925;5;10,367;14/05/15
2926;5;7,917;14/05/15
2927;5;7,602;14/05/15
2928;5;3,063;14/05/15
2929;5;5,414;14/05/15
2930;5;10,858;14/05/15
2931;5;3,477;14/05/15
2932;5;7,922;14/05/15
2933;5;3,037;14/05/15
2934;5;8,351;14/05/15
2935;5;9,181;14/05/15
2936;5;11,089;14/05/15
2937;5;5,78;14/05/15
2938;5;11,384;14/05/15
2939;5;10,066;14/05/15
2940;5;10,991;14/05/15
2941;5;9,592;14/05/15
2942;5;6,925;14/05/15
2943;5;3,81;14/05/15
2944;5;3,868;14/05/15
2945;5;10,6;14/05/15
2946;5;6,983;14/05/15
2947;5;8,936;14/05/15
2948;5;11,435;14/05/15
2949;5;5,461;14/05/15
2950;5;7,944;14/05/15
2951;5;7,987;14/05/15
2952;5;9,641;14/05/15
2953;5;8,277;14/05/15
2954;5;8,407;14/05/15
2955;5;10,664;14/05/15
2956;5;11,936;14/05/15
2957;5;5,685;14/05/15
2958;5;8,68;14/05/15
2959;5;6,298;14/05/15
2960;5;8,621;14/05/15
2961;5;11,347;14/05/15
2962;5;9,281;14/05/15
2963;5;11,093;14/05/15
2964;5;11,557;14/05/15
2965;5;9,99;14/05/15
2966;5;7,829;14/05/15
2967;5;11,466;14/05/15
2968;5;8,17;14/05/15
2969;5;9,067;14/05/15
2970;5;3,094;14/05/15
2971;5;4,015;14/05/15
2972;5;10,594;14/05/15
2973;5;6,526;14/05/15
2974;5;10,924;14/05/15
2975;5;10,885;14/05/15
2976;5;5,996;14/05/15
2977;5;4,967;14/05/15
2978;5;5,142;14/05/15
2979;5;9,85;14/05/15
2980;5;6,992;14/05/15
2981;5;4,661;14/05/15
2982;5;8,179;14/05/15
2983;5;9,456;14/05/15
2984;5;3,981;14/05/15
2985;5;9,792;14/05/15
2986;5;3,044;14/05/15
2987;5;8,91;14/05/15
2988;5;6,454;14/05/15
2989;5;6,622;14/05/15
2990;5;4,456;14/05/15
2991;5;6,368;14/05/15
2992;5;4,065;14/05/15
2993;5;9,413;14/05/15
2994;5;10,178;14/05/15
2995;5;8,935;14/05/15
2996;5;4,602;14/05/15
2997;5;7,056;14/05/15
2998;5;3,11;14/05/15
2999;5;7,332;14/05/15
3000;5;11,116;14/05/15
3001;5;6,758;14/05/15
3002;5;7,344;14/05/15
3003;5;11,8;14/05/15
3004;5;3,008;14/05/15
3005;5;6,617;14/05/15
3006;5;5,833;14/05/15
3007;5;10,193;14/05/15
3008;5;9,911;14/05/15
3009;5;3,942;14/05/15
3010;5;10,692;14/05/15
3011;5;9,619;14/05/15
3012;5;9,71;14/05/15
3013;5;11,869;14/05/15
3014;5;9,082;14/05/15
3015;5;3,81;14/05/15
3016;5;4,072;14/05/15
3017;5;9,738;14/05/15
3018;5;3,095;14/05/15
3019;5;7,966;14/05/15
3020;5;3,45;14/05/15
3021;5;7,228;14/05/15
3022;5;7,617;14/05/15
3023;5;3,156;14/05/15
3024;5;3,24;14/05/15
3025;5;9,992;14/05/15
3026;5;9,125;14/05/15
3027;5;6,552;14/05/15
3028;5;11,939;14/05/15
3029;5;3,1;14/05/15
3030;5;8,116;14/05/15
3031;5;5,704;14/05/15
3032;5;9,425;14/05/15
3033;5;8,29;14/05/15
3034;5;11,404;14/05/15
3035;5;11,497;14/05/15
3036;5;4,47;14/05/15
3037;5;4,684;14/05/15
3038;5;10,044;14/05/15
3039;5;6,651;14/05/15
3040;5;7,083;14/05/15
3041;5;4,551;14/05/15
3042;5;4,937;14/05/15
3043;5;9,027;14/05/15
3044;5;11,953;14/05/15
3045;5;8,351;15/05/15
3046;5;3,27;15/05/15
3047;5;11,987;15/05/15
3048;5;3,578;15/05/15
3049;5;7,219;15/05/15
3050;5;4,553;15/05/15
3051;5;5,745;15/05/15
3052;5;9,163;15/05/15
3053;5;11,967;15/05/15
3054;5;11,626;15/05/15
3055;5;6,518;15/05/15
3056;5;5,589;15/05/15
3057;5;7,455;15/05/15
3058;5;8,625;15/05/15
3059;5;8,111;15/05/15
3060;5;6,987;15/05/15
3061;5;4,265;15/05/15
3062;5;4,475;15/05/15
3063;5;3,278;15/05/15
3064;5;4,747;15/05/15
3065;5;9,741;15/05/15
3066;5;11,839;15/05/15
3067;5;7,33;15/05/15
3068;5;7,697;15/05/15
3069;5;5,086;15/05/15
3070;5;8,764;15/05/15
3071;5;6,075;15/05/15
3072;5;10,638;15/05/15
3073;5;3,095;15/05/15
3074;5;8,029;15/05/15
3075;5;8,106;15/05/15
3076;5;10,091;15/05/15
3077;5;10,23;15/05/15
3078;5;4,616;15/05/15
3079;5;4,833;15/05/15
3080;5;8,179;15/05/15
3081;5;7,814;15/05/15
3082;5;8,124;15/05/15
3083;5;6,395;15/05/15
3084;5;5,459;15/05/15
3085;5;8,486;15/05/15
3086;5;8,349;15/05/15
3087;5;6,646;15/05/15
3088;5;7,037;15/05/15
3089;5;6,3;15/05/15
3090;5;10,249;15/05/15
3091;5;7,443;15/05/15
3092;5;11,176;15/05/15
3093;5;7,07;15/05/15
3094;5;8,916;15/05/15
3095;5;11,589;15/05/15
3096;5;10,333;15/05/15
3097;5;8,255;15/05/15
3098;5;5,787;15/05/15
3099;5;6,007;15/05/15
3100;5;7,958;15/05/15
3101;5;6,275;15/05/15
3102;5;8,017;15/05/15
3103;5;9,522;15/05/15
3104;5;8,009;15/05/15
3105;5;8,793;15/05/15
3106;5;6,797;15/05/15
3107;5;11,673;15/05/15
3108;5;8,198;15/05/15
3109;5;4,463;15/05/15
3110;5;9,732;15/05/15
3111;5;9,115;15/05/15
3112;5;5,055;15/05/15
3113;5;7,009;15/05/15
3114;5;5,125;15/05/15
3115;5;5,349;15/05/15
3116;5;7,42;15/05/15
3117;5;6,171;15/05/15
3118;5;10,266;15/05/15
3119;5;3,079;15/05/15
3120;5;9,993;15/05/15
3121;5;3,808;15/05/15
3122;5;4,969;15/05/15
3123;5;3,137;15/05/15
3124;5;10,129;15/05/15
3125;5;4,833;15/05/15
3126;5;9,63;15/05/15
3127;5;4,491;15/05/15
3128;5;8,697;15/05/15
3129;5;10,495;15/05/15
3130;5;4,983;15/05/15
3131;5;6,837;15/05/15
3132;5;7,408;15/05/15
3133;5;5,92;15/05/15
3134;5;11,927;15/05/15
3135;5;11,447;15/05/15
3136;5;8,793;15/05/15
3137;5;10,211;15/05/15
3138;5;8,791;15/05/15
3139;5;7,643;15/05/15
3140;5;8,671;15/05/15
3141;5;4,95;15/05/15
3142;5;11,79;15/05/15
3143;5;10,81;15/05/15
3144;5;3,701;15/05/15
3145;5;8,138;15/05/15
3146;5;11,272;15/05/15
3147;5;3,908;15/05/15
3148;5;11,258;15/05/15
3149;5;8,609;15/05/15
3150;5;11,198;15/05/15
3151;5;11,058;15/05/15
3152;5;5,888;15/05/15
3153;5;9,925;15/05/15
3154;5;4,746;15/05/15
3155;5;4,877;15/05/15
3156;5;7,291;15/05/15
3157;5;3,695;15/05/15
3158;5;6,039;15/05/15
3159;5;9,595;15/05/15
3160;5;8,55;15/05/15
3161;5;8,192;15/05/15
3162;5;11,818;15/05/15
3163;5;7,492;15/05/15
3164;5;4,406;15/05/15
3165;5;4,568;15/05/15
3166;5;9,25;15/05/15
3167;5;11,403;15/05/15
3168;5;11,119;15/05/15
3169;5;4,073;15/05/15
3170;5;6,072;15/05/15
3171;5;11,67;15/05/15
3172;5;5,96;15/05/15
3173;5;3,486;15/05/15
3174;5;9,029;15/05/15
3175;5;8,117;15/05/15
3176;5;9,044;15/05/15
3177;5;7,583;15/05/15
3178;5;6,982;15/05/15
3179;5;10,091;15/05/15
3180;5;7,373;15/05/15
3181;5;7,974;15/05/15
3182;5;11,104;15/05/15
3183;5;3,458;15/05/15
3184;5;11,947;15/05/15
3185;5;3,146;15/05/15
3186;5;4,228;15/05/15
3187;5;3,597;15/05/15
3188;5;11,772;15/05/15
3189;5;8,385;15/05/15
3190;5;5,05;15/05/15
3191;5;3,364;15/05/15
3192;5;9,061;15/05/15
3193;5;10,526;15/05/15
3194;5;11,381;15/05/15
3195;5;7,157;15/05/15
3196;5;6,112;15/05/15
3197;5;5,604;15/05/15
3198;5;4,96;15/05/15
3199;5;8,501;15/05/15
3200;5;7,108;15/05/15
3201;5;8,605;15/05/15
3202;5;3,016;15/05/15
2;6;9,976;01/06/15
3;6;5,433;01/06/15
4;6;8,797;01/06/15
5;6;3,008;01/06/15
6;6;9,148;01/06/15
7;6;5,055;01/06/15
8;6;5,138;01/06/15
9;6;3,72;01/06/15
10;6;9,567;01/06/15
11;6;9,882;01/06/15
12;6;9,633;01/06/15
13;6;9,689;01/06/15
14;6;8,738;01/06/15
15;6;6,011;01/06/15
16;6;4,772;01/06/15
17;6;9,439;01/06/15
18;6;5,251;01/06/15
19;6;9,042;01/06/15
20;6;5,376;01/06/15
21;6;6,342;01/06/15
22;6;7,478;01/06/15
23;6;9,364;01/06/15
24;6;8,824;01/06/15
25;6;7,949;01/06/15
26;6;3,986;01/06/15
27;6;8,118;01/06/15
28;6;7,549;01/06/15
29;6;5,135;01/06/15
30;6;6,567;01/06/15
31;6;4,02;01/06/15
32;6;9,474;01/06/15
33;6;6,161;01/06/15
34;6;5,613;01/06/15
35;6;9,01;01/06/15
36;6;5,079;01/06/15
37;6;4,574;01/06/15
38;6;8,959;01/06/15
39;6;10,626;01/06/15
40;6;10,289;01/06/15
41;6;3,405;01/06/15
42;6;10,908;01/06/15
43;6;3,756;01/06/15
44;6;5,636;01/06/15
45;6;11,301;01/06/15
46;6;5,749;01/06/15
47;6;10,671;01/06/15
48;6;7,855;01/06/15
49;6;8,636;01/06/15
50;6;10,079;01/06/15
51;6;8,557;01/06/15
52;6;3,221;01/06/15
53;6;6,02;01/06/15
54;6;7,918;01/06/15
55;6;4,025;01/06/15
56;6;11,577;01/06/15
57;6;3,604;01/06/15
58;6;3,915;01/06/15
59;6;6,311;01/06/15
60;6;9,853;01/06/15
61;6;4,961;01/06/15
62;6;10,886;01/06/15
63;6;4,764;01/06/15
64;6;6,186;01/06/15
65;6;4,459;01/06/15
66;6;4,78;01/06/15
67;6;3,763;01/06/15
68;6;3,023;01/06/15
69;6;8,183;01/06/15
70;6;10,275;01/06/15
71;6;9,223;01/06/15
72;6;5,848;01/06/15
73;6;8,499;01/06/15
74;6;3,561;01/06/15
75;6;8,907;01/06/15
76;6;8,509;01/06/15
77;6;7,705;01/06/15
78;6;11,674;01/06/15
79;6;7,632;01/06/15
80;6;8,606;01/06/15
81;6;11,607;01/06/15
82;6;10,977;01/06/15
83;6;5,51;01/06/15
84;6;4,752;01/06/15
85;6;7,085;01/06/15
86;6;8,294;01/06/15
87;6;5,513;01/06/15
88;6;8,373;01/06/15
89;6;5,622;01/06/15
90;6;6,991;01/06/15
91;6;6,336;01/06/15
92;6;11,788;01/06/15
93;6;7,427;01/06/15
94;6;5,043;01/06/15
95;6;11,747;01/06/15
96;6;5,596;01/06/15
97;6;11,213;01/06/15
98;6;9,699;01/06/15
99;6;10,099;01/06/15
100;6;3,698;01/06/15
101;6;5,554;01/06/15
102;6;5,074;01/06/15
103;6;5,566;01/06/15
104;6;8,018;01/06/15
105;6;6,937;01/06/15
106;6;4,262;01/06/15
107;6;4,699;01/06/15
108;6;8,728;01/06/15
109;6;9,09;01/06/15
110;6;10,518;01/06/15
111;6;6,188;01/06/15
112;6;4,713;01/06/15
113;6;11,585;01/06/15
114;6;11,436;01/06/15
115;6;5,692;01/06/15
116;6;10,22;01/06/15
117;6;11,432;01/06/15
118;6;4,009;01/06/15
119;6;7,768;01/06/15
120;6;6,493;01/06/15
121;6;7,589;01/06/15
122;6;4,989;01/06/15
123;6;11,341;01/06/15
124;6;11,875;01/06/15
125;6;8,723;01/06/15
126;6;8,759;01/06/15
127;6;5,448;01/06/15
128;6;3,82;01/06/15
129;6;8,472;01/06/15
130;6;6,571;01/06/15
131;6;5,415;01/06/15
132;6;10,527;01/06/15
133;6;8,975;01/06/15
134;6;8,256;01/06/15
135;6;3,928;01/06/15
136;6;9,343;01/06/15
137;6;9,199;01/06/15
138;6;10,512;01/06/15
139;6;10,519;01/06/15
140;6;3,238;01/06/15
141;6;9,762;01/06/15
142;6;9,864;01/06/15
143;6;7,729;01/06/15
144;6;8,505;01/06/15
145;6;7,541;01/06/15
146;6;11,457;01/06/15
147;6;5,661;01/06/15
148;6;9,228;01/06/15
149;6;5,163;01/06/15
150;6;11,037;01/06/15
151;6;3,831;01/06/15
152;6;9,065;01/06/15
153;6;10,648;01/06/15
154;6;8,253;01/06/15
155;6;3,438;01/06/15
156;6;3,248;01/06/15
157;6;4,257;01/06/15
158;6;7,246;01/06/15
159;6;8,233;01/06/15
160;6;8,85;01/06/15
161;6;9,639;01/06/15
162;6;5,167;01/06/15
163;6;6,473;01/06/15
164;6;7,566;01/06/15
165;6;9,409;01/06/15
166;6;11,368;01/06/15
167;6;4,065;01/06/15
168;6;6,823;01/06/15
169;6;8;01/06/15
170;6;4,865;01/06/15
171;6;4,431;01/06/15
172;6;7,539;01/06/15
173;6;9,774;01/06/15
174;6;4,108;01/06/15
175;6;11,644;01/06/15
176;6;7,158;01/06/15
177;6;6,315;01/06/15
178;6;10,891;01/06/15
179;6;7,801;01/06/15
180;6;3,819;01/06/15
181;6;4,517;01/06/15
182;6;4,082;01/06/15
183;6;5,805;01/06/15
184;6;6,848;01/06/15
185;6;9,611;01/06/15
186;6;6,446;01/06/15
187;6;3,599;01/06/15
188;6;3,99;01/06/15
189;6;4,408;01/06/15
190;6;6,823;01/06/15
191;6;10,514;01/06/15
192;6;3,52;01/06/15
193;6;3,223;02/06/15
194;6;6,697;02/06/15
195;6;6,658;02/06/15
196;6;5,039;02/06/15
197;6;6,344;02/06/15
198;6;5,212;02/06/15
199;6;3,747;02/06/15
200;6;4,967;02/06/15
201;6;7,463;02/06/15
202;6;9,501;02/06/15
203;6;7,183;02/06/15
204;6;6,311;02/06/15
205;6;8,231;02/06/15
206;6;5,169;02/06/15
207;6;4,662;02/06/15
208;6;11,575;02/06/15
209;6;3,033;02/06/15
210;6;9,996;02/06/15
211;6;7,556;02/06/15
212;6;7,473;02/06/15
213;6;7,697;02/06/15
214;6;7,024;02/06/15
215;6;3,397;02/06/15
216;6;10,168;02/06/15
217;6;11,281;02/06/15
218;6;9,103;02/06/15
219;6;7,284;02/06/15
220;6;5,363;02/06/15
221;6;7,471;02/06/15
222;6;4,202;02/06/15
223;6;10,785;02/06/15
224;6;7,787;02/06/15
225;6;5,085;02/06/15
226;6;6,649;02/06/15
227;6;8,735;02/06/15
228;6;8,089;02/06/15
229;6;9,663;02/06/15
230;6;4,491;02/06/15
231;6;8,236;02/06/15
232;6;8,756;02/06/15
233;6;5,051;02/06/15
234;6;8,386;02/06/15
235;6;4,195;02/06/15
236;6;11,026;02/06/15
237;6;6,309;02/06/15
238;6;3,945;02/06/15
239;6;4,949;02/06/15
240;6;10,181;02/06/15
241;6;10,146;02/06/15
242;6;11,394;02/06/15
243;6;5,743;02/06/15
244;6;8,039;02/06/15
245;6;3,886;02/06/15
246;6;4,464;02/06/15
247;6;9,911;02/06/15
248;6;10,021;02/06/15
249;6;5,497;02/06/15
250;6;7,83;02/06/15
251;6;6,558;02/06/15
252;6;9,858;02/06/15
253;6;7,351;02/06/15
254;6;11,574;02/06/15
255;6;4,48;02/06/15
256;6;6,539;02/06/15
257;6;3,289;02/06/15
258;6;9,985;02/06/15
259;6;5,004;02/06/15
260;6;6,634;02/06/15
261;6;3,662;02/06/15
262;6;7,001;02/06/15
263;6;3,32;02/06/15
264;6;5,3;02/06/15
265;6;4,775;02/06/15
266;6;5,037;02/06/15
267;6;10,404;02/06/15
268;6;6,141;02/06/15
269;6;11,859;02/06/15
270;6;5,154;02/06/15
271;6;6,384;02/06/15
272;6;3,244;02/06/15
273;6;6,904;02/06/15
274;6;7,736;02/06/15
275;6;5,863;02/06/15
276;6;4,838;02/06/15
277;6;9,257;02/06/15
278;6;6,815;02/06/15
279;6;6,986;02/06/15
280;6;7,34;02/06/15
281;6;10,247;02/06/15
282;6;5,245;02/06/15
283;6;4,713;02/06/15
284;6;5,03;02/06/15
285;6;4,284;02/06/15
286;6;9,937;02/06/15
287;6;10,937;02/06/15
288;6;7,141;02/06/15
289;6;6,09;02/06/15
290;6;4,336;02/06/15
291;6;5,341;02/06/15
292;6;10,737;02/06/15
293;6;3,483;02/06/15
294;6;10,177;02/06/15
295;6;8,214;02/06/15
296;6;9,1;02/06/15
297;6;6,612;02/06/15
298;6;11,774;02/06/15
299;6;9,523;02/06/15
300;6;8,728;02/06/15
301;6;11,945;02/06/15
302;6;5,593;02/06/15
303;6;5,98;02/06/15
304;6;7,07;02/06/15
305;6;9,015;02/06/15
306;6;10,233;02/06/15
307;6;9,026;02/06/15
308;6;5,107;02/06/15
309;6;4,61;02/06/15
310;6;7,859;02/06/15
311;6;5,574;02/06/15
312;6;5,947;02/06/15
313;6;5,91;02/06/15
314;6;9,645;02/06/15
315;6;5,144;02/06/15
316;6;11,671;02/06/15
317;6;3,564;02/06/15
318;6;9,666;02/06/15
319;6;3,997;02/06/15
320;6;11,912;02/06/15
321;6;5,903;02/06/15
322;6;4,789;02/06/15
323;6;8,207;02/06/15
324;6;11,823;02/06/15
325;6;4,957;02/06/15
326;6;6,785;02/06/15
327;6;7,664;02/06/15
328;6;9,794;02/06/15
329;6;7;02/06/15
330;6;7,256;02/06/15
331;6;10,647;02/06/15
332;6;8,247;02/06/15
333;6;11,64;02/06/15
334;6;8,325;02/06/15
335;6;7,891;02/06/15
336;6;6,222;02/06/15
337;6;3,013;02/06/15
338;6;11,559;02/06/15
339;6;3,104;02/06/15
340;6;11,764;02/06/15
341;6;6,889;02/06/15
342;6;5,041;02/06/15
343;6;4,185;02/06/15
344;6;11,629;02/06/15
345;6;4,264;02/06/15
346;6;11,749;02/06/15
347;6;7,753;02/06/15
348;6;8,505;02/06/15
349;6;7,464;02/06/15
350;6;4,277;02/06/15
351;6;10,879;02/06/15
352;6;9,418;02/06/15
353;6;3,974;02/06/15
354;6;4,943;02/06/15
355;6;4,454;02/06/15
356;6;5,33;02/06/15
357;6;10,997;02/06/15
358;6;10,262;02/06/15
359;6;11,894;02/06/15
360;6;3,947;02/06/15
361;6;10,862;02/06/15
362;6;7,764;02/06/15
363;6;11,418;02/06/15
364;6;9,167;02/06/15
365;6;8,179;02/06/15
366;6;8,04;02/06/15
367;6;8,172;02/06/15
368;6;5,799;02/06/15
369;6;7,065;02/06/15
370;6;8,792;02/06/15
371;6;9,373;02/06/15
372;6;8,296;02/06/15
373;6;7,866;02/06/15
374;6;5,078;02/06/15
375;6;3,788;02/06/15
376;6;9,088;02/06/15
377;6;3,519;02/06/15
378;6;4,108;02/06/15
379;6;5,218;02/06/15
380;6;11,178;02/06/15
381;6;6,78;02/06/15
382;6;7,918;02/06/15
383;6;10,979;02/06/15
384;6;10,048;03/06/15
385;6;9,34;03/06/15
386;6;5,227;03/06/15
387;6;5,418;03/06/15
388;6;10,838;03/06/15
389;6;5,915;03/06/15
390;6;7,107;03/06/15
391;6;8,744;03/06/15
392;6;7,223;03/06/15
393;6;3,306;03/06/15
394;6;11,606;03/06/15
395;6;5,374;03/06/15
396;6;7,357;03/06/15
397;6;9,386;03/06/15
398;6;3,031;03/06/15
399;6;6,409;03/06/15
400;6;10,287;03/06/15
401;6;7,925;03/06/15
402;6;4,425;03/06/15
403;6;4,567;03/06/15
404;6;4,207;03/06/15
405;6;4,018;03/06/15
406;6;5,657;03/06/15
407;6;9,329;03/06/15
408;6;7,259;03/06/15
409;6;10,845;03/06/15
410;6;3,792;03/06/15
411;6;6,175;03/06/15
412;6;9,199;03/06/15
413;6;10,175;03/06/15
414;6;3,767;03/06/15
415;6;5,045;03/06/15
416;6;4,419;03/06/15
417;6;5,825;03/06/15
418;6;3,4;03/06/15
419;6;7,74;03/06/15
420;6;9,645;03/06/15
421;6;4,564;03/06/15
422;6;10,082;03/06/15
423;6;9,951;03/06/15
424;6;9,433;03/06/15
425;6;9,846;03/06/15
426;6;6,275;03/06/15
427;6;6,246;03/06/15
428;6;7,578;03/06/15
429;6;5,12;03/06/15
430;6;10,942;03/06/15
431;6;9,992;03/06/15
432;6;3,126;03/06/15
433;6;10,495;03/06/15
434;6;7,738;03/06/15
435;6;6,175;03/06/15
436;6;6,546;03/06/15
437;6;10,588;03/06/15
438;6;4,947;03/06/15
439;6;11,404;03/06/15
440;6;3,676;03/06/15
441;6;7,539;03/06/15
442;6;8,153;03/06/15
443;6;8,777;03/06/15
444;6;8,776;03/06/15
445;6;5,009;03/06/15
446;6;5,396;03/06/15
447;6;7,41;03/06/15
448;6;4,172;03/06/15
449;6;11,418;03/06/15
450;6;3,892;03/06/15
451;6;6,314;03/06/15
452;6;5,384;03/06/15
453;6;10,076;03/06/15
454;6;11,473;03/06/15
455;6;11,63;03/06/15
456;6;8,409;03/06/15
457;6;9,487;03/06/15
458;6;4,681;03/06/15
459;6;4,026;03/06/15
460;6;4,432;03/06/15
461;6;9,28;03/06/15
462;6;7,177;03/06/15
463;6;10,756;03/06/15
464;6;9,955;03/06/15
465;6;7,592;03/06/15
466;6;4,301;03/06/15
467;6;4,524;03/06/15
468;6;6,882;03/06/15
469;6;8,889;03/06/15
470;6;6,672;03/06/15
471;6;6;03/06/15
472;6;4,459;03/06/15
473;6;5,219;03/06/15
474;6;5,463;03/06/15
475;6;8,822;03/06/15
476;6;3,749;03/06/15
477;6;8,461;03/06/15
478;6;5,958;03/06/15
479;6;9,351;03/06/15
480;6;3,317;03/06/15
481;6;11,526;03/06/15
482;6;10,941;03/06/15
483;6;6,227;03/06/15
484;6;9,762;03/06/15
485;6;11,345;03/06/15
486;6;8,048;03/06/15
487;6;8,731;03/06/15
488;6;10,934;03/06/15
489;6;6,125;03/06/15
490;6;11,645;03/06/15
491;6;8,36;03/06/15
492;6;3,869;03/06/15
493;6;3,774;03/06/15
494;6;8,808;03/06/15
495;6;8,182;03/06/15
