hydrometer_id;cat_period_id;value;value_date
2732;5;10,416;13/05/17
2733;5;9,944;13/05/17
2734;5;4,466;13/05/17
2735;5;11,082;13/05/17
2736;5;11,921;13/05/17
2737;5;10,405;13/05/17
2738;5;11,497;13/05/17
2739;5;7,993;13/05/17
2740;5;9,752;13/05/17
2741;5;9,765;13/05/17
2742;5;8,983;13/05/17
2743;5;7,581;13/05/17
2744;5;4,397;13/05/17
2745;5;11,932;13/05/17
2746;5;4,639;13/05/17
2747;5;11,223;13/05/17
2748;5;8,897;13/05/17
2749;5;8,182;13/05/17
2750;5;9,739;13/05/17
2751;5;9,658;13/05/17
2752;5;7,121;13/05/17
2753;5;4,536;13/05/17
2754;5;10,527;13/05/17
2755;5;6,759;13/05/17
2756;5;10,933;13/05/17
2757;5;8,809;13/05/17
2758;5;5,796;13/05/17
2759;5;3,024;13/05/17
2760;5;9,161;13/05/17
2761;5;7,445;13/05/17
2762;5;3,016;13/05/17
2763;5;10,07;13/05/17
2764;5;4,128;13/05/17
2765;5;9,116;13/05/17
2766;5;9,624;13/05/17
2767;5;6,057;13/05/17
2768;5;5,537;13/05/17
2769;5;9,617;13/05/17
2770;5;4,076;13/05/17
2771;5;6,537;13/05/17
2772;5;5,04;13/05/17
2773;5;5,857;13/05/17
2774;5;10,063;13/05/17
2775;5;6,778;13/05/17
2776;5;7,586;13/05/17
2777;5;5,994;13/05/17
2778;5;6,188;13/05/17
2779;5;4,793;13/05/17
2780;5;5,354;13/05/17
2781;5;11,08;13/05/17
2782;5;11,061;13/05/17
2783;5;11,912;13/05/17
2784;5;8,086;13/05/17
2785;5;11,986;13/05/17
2786;5;10,522;13/05/17
2787;5;4,222;13/05/17
2788;5;7,123;13/05/17
2789;5;8,986;13/05/17
2790;5;8,502;13/05/17
2791;5;6,966;13/05/17
2792;5;6,426;13/05/17
2793;5;6,208;13/05/17
2794;5;10,591;13/05/17
2795;5;9,92;13/05/17
2796;5;11,764;13/05/17
2797;5;9,188;13/05/17
2798;5;10,394;13/05/17
2799;5;6,451;13/05/17
2800;5;11,15;13/05/17
2801;5;7,962;13/05/17
2802;5;7,209;13/05/17
2803;5;4,28;13/05/17
2804;5;5,874;13/05/17
2805;5;6,944;13/05/17
2806;5;4,569;13/05/17
2807;5;9,429;13/05/17
2808;5;11,992;13/05/17
2809;5;4,512;13/05/17
2810;5;8,3;13/05/17
2811;5;9,096;13/05/17
2812;5;4,099;13/05/17
2813;5;5,515;13/05/17
2814;5;6,918;13/05/17
2815;5;11,256;13/05/17
2816;5;4,846;13/05/17
2817;5;6,225;13/05/17
2818;5;9,311;13/05/17
2819;5;8,852;13/05/17
2820;5;10,481;13/05/17
2821;5;8,938;13/05/17
2822;5;3,915;13/05/17
2823;5;9,039;13/05/17
2824;5;4,914;13/05/17
2825;5;5,438;13/05/17
2826;5;9,512;13/05/17
2827;5;7,155;13/05/17
2828;5;3,948;13/05/17
2829;5;11,048;13/05/17
2830;5;6,731;13/05/17
2831;5;5,505;13/05/17
2832;5;6,212;13/05/17
2833;5;5,097;13/05/17
2834;5;3,822;13/05/17
2835;5;8,322;13/05/17
2836;5;9,066;13/05/17
2837;5;6,074;13/05/17
2838;5;3,375;13/05/17
2839;5;4,004;13/05/17
2840;5;7,991;13/05/17
2841;5;5,255;13/05/17
2842;5;6,668;13/05/17
2843;5;8,359;13/05/17
2844;5;9,567;13/05/17
2845;5;5,509;13/05/17
2846;5;9,741;13/05/17
2847;5;11,218;13/05/17
2848;5;7,308;13/05/17
2849;5;8,186;13/05/17
2850;5;4,903;13/05/17
2851;5;7,61;13/05/17
2852;5;8,258;13/05/17
2853;5;6,298;13/05/17
2854;5;7,206;13/05/17
2855;5;4,336;13/05/17
2856;5;6,428;13/05/17
2857;5;9,562;13/05/17
2858;5;10,683;13/05/17
2859;5;6,663;13/05/17
2860;5;10,737;13/05/17
2861;5;9,294;13/05/17
2862;5;9,946;13/05/17
2863;5;5,415;13/05/17
2864;5;11,092;13/05/17
2865;5;11,627;13/05/17
2866;5;10,711;13/05/17
2867;5;6,124;13/05/17
2868;5;3,448;13/05/17
2869;5;6,49;13/05/17
2870;5;6,264;13/05/17
2871;5;9,037;13/05/17
2872;5;3,41;13/05/17
2873;5;10,801;13/05/17
2874;5;8,894;13/05/17
2875;5;5,041;13/05/17
2876;5;6,461;13/05/17
2877;5;8,317;13/05/17
2878;5;9,787;13/05/17
2879;5;3,032;13/05/17
2880;5;7,221;13/05/17
2881;5;7,845;13/05/17
2882;5;8,449;13/05/17
2883;5;8,581;13/05/17
2884;5;7,429;13/05/17
2885;5;8,105;14/05/17
2886;5;11,202;14/05/17
2887;5;7,464;14/05/17
2888;5;5,045;14/05/17
2889;5;10,678;14/05/17
2890;5;6,69;14/05/17
2891;5;3,742;14/05/17
2892;5;11,772;14/05/17
2893;5;11,482;14/05/17
2894;5;11,695;14/05/17
2895;5;9,584;14/05/17
2896;5;9,388;14/05/17
2897;5;10,997;14/05/17
2898;5;11,439;14/05/17
2899;5;9,345;14/05/17
2900;5;8,606;14/05/17
2901;5;6,083;14/05/17
2902;5;4,635;14/05/17
2903;5;11,289;14/05/17
2904;5;4,3;14/05/17
2905;5;10,275;14/05/17
2906;5;5,765;14/05/17
2907;5;3,258;14/05/17
2908;5;10,449;14/05/17
2909;5;4,758;14/05/17
2910;5;9,533;14/05/17
2911;5;3,6;14/05/17
2912;5;3,489;14/05/17
2913;5;9,514;14/05/17
2914;5;11,382;14/05/17
2915;5;6,818;14/05/17
2916;5;5,927;14/05/17
2917;5;7,746;14/05/17
2918;5;9,02;14/05/17
2919;5;8,88;14/05/17
2920;5;7,067;14/05/17
2921;5;6,438;14/05/17
2922;5;10,112;14/05/17
2923;5;7,303;14/05/17
2924;5;10,387;14/05/17
2925;5;10,367;14/05/17
2926;5;7,917;14/05/17
2927;5;7,602;14/05/17
2928;5;3,063;14/05/17
2929;5;5,414;14/05/17
2930;5;10,858;14/05/17
2931;5;3,477;14/05/17
2932;5;7,922;14/05/17
2933;5;3,037;14/05/17
2934;5;8,351;14/05/17
2935;5;9,181;14/05/17
2936;5;11,089;14/05/17
2937;5;5,78;14/05/17
2938;5;11,384;14/05/17
2939;5;10,066;14/05/17
2940;5;10,991;14/05/17
2941;5;9,592;14/05/17
2942;5;6,925;14/05/17
2943;5;3,81;14/05/17
2944;5;3,868;14/05/17
2945;5;10,6;14/05/17
2946;5;6,983;14/05/17
2947;5;8,936;14/05/17
2948;5;11,435;14/05/17
2949;5;5,461;14/05/17
2950;5;7,944;14/05/17
2951;5;7,987;14/05/17
2952;5;9,641;14/05/17
2953;5;8,277;14/05/17
2954;5;8,407;14/05/17
2955;5;10,664;14/05/17
2956;5;11,936;14/05/17
2957;5;5,685;14/05/17
2958;5;8,68;14/05/17
2959;5;6,298;14/05/17
2960;5;8,621;14/05/17
2961;5;11,347;14/05/17
2962;5;9,281;14/05/17
2963;5;11,093;14/05/17
2964;5;11,557;14/05/17
2965;5;9,99;14/05/17
2966;5;7,829;14/05/17
2967;5;11,466;14/05/17
2968;5;8,17;14/05/17
2969;5;9,067;14/05/17
2970;5;3,094;14/05/17
2971;5;4,015;14/05/17
2972;5;10,594;14/05/17
2973;5;6,526;14/05/17
2974;5;10,924;14/05/17
2975;5;10,885;14/05/17
2976;5;5,996;14/05/17
2977;5;4,967;14/05/17
2978;5;5,142;14/05/17
2979;5;9,85;14/05/17
2980;5;6,992;14/05/17
2981;5;4,661;14/05/17
2982;5;8,179;14/05/17
2983;5;9,456;14/05/17
2984;5;3,981;14/05/17
2985;5;9,792;14/05/17
2986;5;3,044;14/05/17
2987;5;8,91;14/05/17
2988;5;6,454;14/05/17
2989;5;6,622;14/05/17
2990;5;4,456;14/05/17
2991;5;6,368;14/05/17
2992;5;4,065;14/05/17
2993;5;9,413;14/05/17
2994;5;10,178;14/05/17
2995;5;8,935;14/05/17
2996;5;4,602;14/05/17
2997;5;7,056;14/05/17
2998;5;3,11;14/05/17
2999;5;7,332;14/05/17
3000;5;11,116;14/05/17
3001;5;6,758;14/05/17
3002;5;7,344;14/05/17
3003;5;11,8;14/05/17
3004;5;3,008;14/05/17
3005;5;6,617;14/05/17
3006;5;5,833;14/05/17
3007;5;10,193;14/05/17
3008;5;9,911;14/05/17
3009;5;3,942;14/05/17
3010;5;10,692;14/05/17
3011;5;9,619;14/05/17
3012;5;9,71;14/05/17
3013;5;11,869;14/05/17
3014;5;9,082;14/05/17
3015;5;3,81;14/05/17
3016;5;4,072;14/05/17
3017;5;9,738;14/05/17
3018;5;3,095;14/05/17
3019;5;7,966;14/05/17
3020;5;3,45;14/05/17
3021;5;7,228;14/05/17
3022;5;7,617;14/05/17
3023;5;3,156;14/05/17
3024;5;3,24;14/05/17
3025;5;9,992;14/05/17
3026;5;9,125;14/05/17
3027;5;6,552;14/05/17
3028;5;11,939;14/05/17
3029;5;3,1;14/05/17
3030;5;8,116;14/05/17
3031;5;5,704;14/05/17
3032;5;9,425;14/05/17
3033;5;8,29;14/05/17
3034;5;11,404;14/05/17
3035;5;11,497;14/05/17
3036;5;4,47;14/05/17
3037;5;4,684;14/05/17
3038;5;10,044;14/05/17
3039;5;6,651;14/05/17
3040;5;7,083;14/05/17
3041;5;4,551;14/05/17
3042;5;4,937;14/05/17
3043;5;9,027;14/05/17
3044;5;11,953;14/05/17
3045;5;8,351;15/05/17
3046;5;3,27;15/05/17
3047;5;11,987;15/05/17
3048;5;3,578;15/05/17
3049;5;7,219;15/05/17
3050;5;4,553;15/05/17
3051;5;5,745;15/05/17
3052;5;9,163;15/05/17
3053;5;11,967;15/05/17
3054;5;11,626;15/05/17
3055;5;6,518;15/05/17
3056;5;5,589;15/05/17
3057;5;7,455;15/05/17
3058;5;8,625;15/05/17
3059;5;8,111;15/05/17
3060;5;6,987;15/05/17
3061;5;4,265;15/05/17
3062;5;4,475;15/05/17
3063;5;3,278;15/05/17
3064;5;4,747;15/05/17
3065;5;9,741;15/05/17
3066;5;11,839;15/05/17
3067;5;7,33;15/05/17
3068;5;7,697;15/05/17
3069;5;5,086;15/05/17
3070;5;8,764;15/05/17
3071;5;6,075;15/05/17
3072;5;10,638;15/05/17
3073;5;3,095;15/05/17
3074;5;8,029;15/05/17
3075;5;8,106;15/05/17
3076;5;10,091;15/05/17
3077;5;10,23;15/05/17
3078;5;4,616;15/05/17
3079;5;4,833;15/05/17
3080;5;8,179;15/05/17
3081;5;7,814;15/05/17
3082;5;8,124;15/05/17
3083;5;6,395;15/05/17
3084;5;5,459;15/05/17
3085;5;8,486;15/05/17
3086;5;8,349;15/05/17
3087;5;6,646;15/05/17
3088;5;7,037;15/05/17
3089;5;6,3;15/05/17
3090;5;10,249;15/05/17
3091;5;7,443;15/05/17
3092;5;11,176;15/05/17
3093;5;7,07;15/05/17
3094;5;8,916;15/05/17
3095;5;11,589;15/05/17
3096;5;10,333;15/05/17
3097;5;8,255;15/05/17
3098;5;5,787;15/05/17
3099;5;6,007;15/05/17
3100;5;7,958;15/05/17
3101;5;6,275;15/05/17
3102;5;8,017;15/05/17
3103;5;9,522;15/05/17
3104;5;8,009;15/05/17
3105;5;8,793;15/05/17
3106;5;6,797;15/05/17
3107;5;11,673;15/05/17
3108;5;8,198;15/05/17
3109;5;4,463;15/05/17
3110;5;9,732;15/05/17
3111;5;9,115;15/05/17
3112;5;5,055;15/05/17
3113;5;7,009;15/05/17
3114;5;5,125;15/05/17
3115;5;5,349;15/05/17
3116;5;7,42;15/05/17
3117;5;6,171;15/05/17
3118;5;10,266;15/05/17
3119;5;3,079;15/05/17
3120;5;9,993;15/05/17
3121;5;3,808;15/05/17
3122;5;4,969;15/05/17
3123;5;3,137;15/05/17
3124;5;10,129;15/05/17
3125;5;4,833;15/05/17
3126;5;9,63;15/05/17
3127;5;4,491;15/05/17
3128;5;8,697;15/05/17
3129;5;10,495;15/05/17
3130;5;4,983;15/05/17
3131;5;6,837;15/05/17
3132;5;7,408;15/05/17
3133;5;5,92;15/05/17
3134;5;11,927;15/05/17
3135;5;11,447;15/05/17
3136;5;8,793;15/05/17
3137;5;10,211;15/05/17
3138;5;8,791;15/05/17
3139;5;7,643;15/05/17
3140;5;8,671;15/05/17
3141;5;4,95;15/05/17
3142;5;11,79;15/05/17
3143;5;10,81;15/05/17
3144;5;3,701;15/05/17
3145;5;8,138;15/05/17
3146;5;11,272;15/05/17
3147;5;3,908;15/05/17
3148;5;11,258;15/05/17
3149;5;8,609;15/05/17
3150;5;11,198;15/05/17
3151;5;11,058;15/05/17
3152;5;5,888;15/05/17
3153;5;9,925;15/05/17
3154;5;4,746;15/05/17
3155;5;4,877;15/05/17
3156;5;7,291;15/05/17
3157;5;3,695;15/05/17
3158;5;6,039;15/05/17
3159;5;9,595;15/05/17
3160;5;8,55;15/05/17
3161;5;8,192;15/05/17
3162;5;11,818;15/05/17
3163;5;7,492;15/05/17
3164;5;4,406;15/05/17
3165;5;4,568;15/05/17
3166;5;9,25;15/05/17
3167;5;11,403;15/05/17
3168;5;11,119;15/05/17
3169;5;4,073;15/05/17
3170;5;6,072;15/05/17
3171;5;11,67;15/05/17
3172;5;5,96;15/05/17
3173;5;3,486;15/05/17
3174;5;9,029;15/05/17
3175;5;8,117;15/05/17
3176;5;9,044;15/05/17
3177;5;7,583;15/05/17
3178;5;6,982;15/05/17
3179;5;10,091;15/05/17
3180;5;7,373;15/05/17
3181;5;7,974;15/05/17
3182;5;11,104;15/05/17
3183;5;3,458;15/05/17
3184;5;11,947;15/05/17
3185;5;3,146;15/05/17
3186;5;4,228;15/05/17
3187;5;3,597;15/05/17
3188;5;11,772;15/05/17
3189;5;8,385;15/05/17
3190;5;5,05;15/05/17
3191;5;3,364;15/05/17
3192;5;9,061;15/05/17
3193;5;10,526;15/05/17
3194;5;11,381;15/05/17
3195;5;7,157;15/05/17
3196;5;6,112;15/05/17
3197;5;5,604;15/05/17
3198;5;4,96;15/05/17
3199;5;8,501;15/05/17
3200;5;7,108;15/05/17
3201;5;8,605;15/05/17
3202;5;3,016;15/05/17
2;6;9,976;01/06/17
3;6;5,433;01/06/17
4;6;8,797;01/06/17
5;6;3,008;01/06/17
6;6;9,148;01/06/17
7;6;5,055;01/06/17
8;6;5,138;01/06/17
9;6;3,72;01/06/17
10;6;9,567;01/06/17
11;6;9,882;01/06/17
12;6;9,633;01/06/17
13;6;9,689;01/06/17
14;6;8,738;01/06/17
15;6;6,011;01/06/17
16;6;4,772;01/06/17
17;6;9,439;01/06/17
18;6;5,251;01/06/17
19;6;9,042;01/06/17
20;6;5,376;01/06/17
21;6;6,342;01/06/17
22;6;7,478;01/06/17
23;6;9,364;01/06/17
24;6;8,824;01/06/17
25;6;7,949;01/06/17
26;6;3,986;01/06/17
27;6;8,118;01/06/17
28;6;7,549;01/06/17
29;6;5,135;01/06/17
30;6;6,567;01/06/17
31;6;4,02;01/06/17
32;6;9,474;01/06/17
33;6;6,161;01/06/17
34;6;5,613;01/06/17
35;6;9,01;01/06/17
36;6;5,079;01/06/17
37;6;4,574;01/06/17
38;6;8,959;01/06/17
39;6;10,626;01/06/17
40;6;10,289;01/06/17
41;6;3,405;01/06/17
42;6;10,908;01/06/17
43;6;3,756;01/06/17
44;6;5,636;01/06/17
45;6;11,301;01/06/17
46;6;5,749;01/06/17
47;6;10,671;01/06/17
48;6;7,855;01/06/17
49;6;8,636;01/06/17
50;6;10,079;01/06/17
51;6;8,557;01/06/17
52;6;3,221;01/06/17
53;6;6,02;01/06/17
54;6;7,918;01/06/17
55;6;4,025;01/06/17
56;6;11,577;01/06/17
57;6;3,604;01/06/17
58;6;3,915;01/06/17
59;6;6,311;01/06/17
60;6;9,853;01/06/17
61;6;4,961;01/06/17
62;6;10,886;01/06/17
63;6;4,764;01/06/17
64;6;6,186;01/06/17
65;6;4,459;01/06/17
66;6;4,78;01/06/17
67;6;3,763;01/06/17
68;6;3,023;01/06/17
69;6;8,183;01/06/17
70;6;10,275;01/06/17
71;6;9,223;01/06/17
72;6;5,848;01/06/17
73;6;8,499;01/06/17
74;6;3,561;01/06/17
75;6;8,907;01/06/17
76;6;8,509;01/06/17
77;6;7,705;01/06/17
78;6;11,674;01/06/17
79;6;7,632;01/06/17
80;6;8,606;01/06/17
81;6;11,607;01/06/17
82;6;10,977;01/06/17
83;6;5,51;01/06/17
84;6;4,752;01/06/17
85;6;7,085;01/06/17
86;6;8,294;01/06/17
87;6;5,513;01/06/17
88;6;8,373;01/06/17
89;6;5,622;01/06/17
90;6;6,991;01/06/17
91;6;6,336;01/06/17
92;6;11,788;01/06/17
93;6;7,427;01/06/17
94;6;5,043;01/06/17
95;6;11,747;01/06/17
96;6;5,596;01/06/17
97;6;11,213;01/06/17
98;6;9,699;01/06/17
99;6;10,099;01/06/17
100;6;3,698;01/06/17
101;6;5,554;01/06/17
102;6;5,074;01/06/17
103;6;5,566;01/06/17
104;6;8,018;01/06/17
105;6;6,937;01/06/17
106;6;4,262;01/06/17
107;6;4,699;01/06/17
108;6;8,728;01/06/17
109;6;9,09;01/06/17
110;6;10,518;01/06/17
111;6;6,188;01/06/17
112;6;4,713;01/06/17
113;6;11,585;01/06/17
114;6;11,436;01/06/17
115;6;5,692;01/06/17
116;6;10,22;01/06/17
117;6;11,432;01/06/17
118;6;4,009;01/06/17
119;6;7,768;01/06/17
120;6;6,493;01/06/17
121;6;7,589;01/06/17
122;6;4,989;01/06/17
123;6;11,341;01/06/17
124;6;11,875;01/06/17
125;6;8,723;01/06/17
126;6;8,759;01/06/17
127;6;5,448;01/06/17
128;6;3,82;01/06/17
129;6;8,472;01/06/17
130;6;6,571;01/06/17
131;6;5,415;01/06/17
132;6;10,527;01/06/17
133;6;8,975;01/06/17
134;6;8,256;01/06/17
135;6;3,928;01/06/17
136;6;9,343;01/06/17
137;6;9,199;01/06/17
138;6;10,512;01/06/17
139;6;10,519;01/06/17
140;6;3,238;01/06/17
141;6;9,762;01/06/17
142;6;9,864;01/06/17
143;6;7,729;01/06/17
144;6;8,505;01/06/17
145;6;7,541;01/06/17
146;6;11,457;01/06/17
147;6;5,661;01/06/17
148;6;9,228;01/06/17
149;6;5,163;01/06/17
150;6;11,037;01/06/17
151;6;3,831;01/06/17
152;6;9,065;01/06/17
153;6;10,648;01/06/17
154;6;8,253;01/06/17
155;6;3,438;01/06/17
156;6;3,248;01/06/17
157;6;4,257;01/06/17
158;6;7,246;01/06/17
159;6;8,233;01/06/17
160;6;8,85;01/06/17
161;6;9,639;01/06/17
162;6;5,167;01/06/17
163;6;6,473;01/06/17
164;6;7,566;01/06/17
165;6;9,409;01/06/17
166;6;11,368;01/06/17
167;6;4,065;01/06/17
168;6;6,823;01/06/17
169;6;8;01/06/17
170;6;4,865;01/06/17
171;6;4,431;01/06/17
172;6;7,539;01/06/17
173;6;9,774;01/06/17
174;6;4,108;01/06/17
175;6;11,644;01/06/17
176;6;7,158;01/06/17
177;6;6,315;01/06/17
178;6;10,891;01/06/17
179;6;7,801;01/06/17
180;6;3,819;01/06/17
181;6;4,517;01/06/17
182;6;4,082;01/06/17
183;6;5,805;01/06/17
184;6;6,848;01/06/17
185;6;9,611;01/06/17
186;6;6,446;01/06/17
187;6;3,599;01/06/17
188;6;3,99;01/06/17
189;6;4,408;01/06/17
190;6;6,823;01/06/17
191;6;10,514;01/06/17
192;6;3,52;01/06/17
193;6;3,223;02/06/17
194;6;6,697;02/06/17
195;6;6,658;02/06/17
196;6;5,039;02/06/17
197;6;6,344;02/06/17
198;6;5,212;02/06/17
199;6;3,747;02/06/17
200;6;4,967;02/06/17
201;6;7,463;02/06/17
202;6;9,501;02/06/17
203;6;7,183;02/06/17
204;6;6,311;02/06/17
205;6;8,231;02/06/17
206;6;5,169;02/06/17
207;6;4,662;02/06/17
208;6;11,575;02/06/17
209;6;3,033;02/06/17
210;6;9,996;02/06/17
211;6;7,556;02/06/17
212;6;7,473;02/06/17
213;6;7,697;02/06/17
214;6;7,024;02/06/17
215;6;3,397;02/06/17
216;6;10,168;02/06/17
217;6;11,281;02/06/17
218;6;9,103;02/06/17
219;6;7,284;02/06/17
220;6;5,363;02/06/17
221;6;7,471;02/06/17
222;6;4,202;02/06/17
223;6;10,785;02/06/17
224;6;7,787;02/06/17
225;6;5,085;02/06/17
226;6;6,649;02/06/17
227;6;8,735;02/06/17
228;6;8,089;02/06/17
229;6;9,663;02/06/17
230;6;4,491;02/06/17
231;6;8,236;02/06/17
232;6;8,756;02/06/17
233;6;5,051;02/06/17
234;6;8,386;02/06/17
235;6;4,195;02/06/17
236;6;11,026;02/06/17
237;6;6,309;02/06/17
238;6;3,945;02/06/17
239;6;4,949;02/06/17
240;6;10,181;02/06/17
241;6;10,146;02/06/17
242;6;11,394;02/06/17
243;6;5,743;02/06/17
244;6;8,039;02/06/17
245;6;3,886;02/06/17
246;6;4,464;02/06/17
247;6;9,911;02/06/17
248;6;10,021;02/06/17
249;6;5,497;02/06/17
250;6;7,83;02/06/17
251;6;6,558;02/06/17
252;6;9,858;02/06/17
253;6;7,351;02/06/17
254;6;11,574;02/06/17
255;6;4,48;02/06/17
256;6;6,539;02/06/17
257;6;3,289;02/06/17
258;6;9,985;02/06/17
259;6;5,004;02/06/17
260;6;6,634;02/06/17
261;6;3,662;02/06/17
262;6;7,001;02/06/17
263;6;3,32;02/06/17
264;6;5,3;02/06/17
265;6;4,775;02/06/17
266;6;5,037;02/06/17
267;6;10,404;02/06/17
268;6;6,141;02/06/17
269;6;11,859;02/06/17
270;6;5,154;02/06/17
271;6;6,384;02/06/17
272;6;3,244;02/06/17
273;6;6,904;02/06/17
274;6;7,736;02/06/17
275;6;5,863;02/06/17
276;6;4,838;02/06/17
277;6;9,257;02/06/17
278;6;6,815;02/06/17
279;6;6,986;02/06/17
280;6;7,34;02/06/17
281;6;10,247;02/06/17
282;6;5,245;02/06/17
283;6;4,713;02/06/17
284;6;5,03;02/06/17
285;6;4,284;02/06/17
286;6;9,937;02/06/17
287;6;10,937;02/06/17
288;6;7,141;02/06/17
289;6;6,09;02/06/17
290;6;4,336;02/06/17
291;6;5,341;02/06/17
292;6;10,737;02/06/17
293;6;3,483;02/06/17
294;6;10,177;02/06/17
295;6;8,214;02/06/17
296;6;9,1;02/06/17
297;6;6,612;02/06/17
298;6;11,774;02/06/17
299;6;9,523;02/06/17
300;6;8,728;02/06/17
301;6;11,945;02/06/17
302;6;5,593;02/06/17
303;6;5,98;02/06/17
304;6;7,07;02/06/17
305;6;9,015;02/06/17
306;6;10,233;02/06/17
307;6;9,026;02/06/17
308;6;5,107;02/06/17
309;6;4,61;02/06/17
310;6;7,859;02/06/17
311;6;5,574;02/06/17
312;6;5,947;02/06/17
313;6;5,91;02/06/17
314;6;9,645;02/06/17
315;6;5,144;02/06/17
316;6;11,671;02/06/17
317;6;3,564;02/06/17
318;6;9,666;02/06/17
319;6;3,997;02/06/17
320;6;11,912;02/06/17
321;6;5,903;02/06/17
322;6;4,789;02/06/17
323;6;8,207;02/06/17
324;6;11,823;02/06/17
325;6;4,957;02/06/17
326;6;6,785;02/06/17
327;6;7,664;02/06/17
328;6;9,794;02/06/17
329;6;7;02/06/17
330;6;7,256;02/06/17
331;6;10,647;02/06/17
332;6;8,247;02/06/17
333;6;11,64;02/06/17
334;6;8,325;02/06/17
335;6;7,891;02/06/17
336;6;6,222;02/06/17
337;6;3,013;02/06/17
338;6;11,559;02/06/17
339;6;3,104;02/06/17
340;6;11,764;02/06/17
341;6;6,889;02/06/17
342;6;5,041;02/06/17
343;6;4,185;02/06/17
344;6;11,629;02/06/17
345;6;4,264;02/06/17
346;6;11,749;02/06/17
347;6;7,753;02/06/17
348;6;8,505;02/06/17
349;6;7,464;02/06/17
350;6;4,277;02/06/17
351;6;10,879;02/06/17
352;6;9,418;02/06/17
353;6;3,974;02/06/17
354;6;4,943;02/06/17
355;6;4,454;02/06/17
356;6;5,33;02/06/17
357;6;10,997;02/06/17
358;6;10,262;02/06/17
359;6;11,894;02/06/17
360;6;3,947;02/06/17
361;6;10,862;02/06/17
362;6;7,764;02/06/17
363;6;11,418;02/06/17
364;6;9,167;02/06/17
365;6;8,179;02/06/17
366;6;8,04;02/06/17
367;6;8,172;02/06/17
368;6;5,799;02/06/17
369;6;7,065;02/06/17
370;6;8,792;02/06/17
371;6;9,373;02/06/17
372;6;8,296;02/06/17
373;6;7,866;02/06/17
374;6;5,078;02/06/17
375;6;3,788;02/06/17
376;6;9,088;02/06/17
377;6;3,519;02/06/17
378;6;4,108;02/06/17
379;6;5,218;02/06/17
380;6;11,178;02/06/17
381;6;6,78;02/06/17
382;6;7,918;02/06/17
383;6;10,979;02/06/17
384;6;10,048;03/06/17
385;6;9,34;03/06/17
386;6;5,227;03/06/17
387;6;5,418;03/06/17
388;6;10,838;03/06/17
389;6;5,915;03/06/17
390;6;7,107;03/06/17
391;6;8,744;03/06/17
392;6;7,223;03/06/17
393;6;3,306;03/06/17
394;6;11,606;03/06/17
395;6;5,374;03/06/17
396;6;7,357;03/06/17
397;6;9,386;03/06/17
398;6;3,031;03/06/17
399;6;6,409;03/06/17
400;6;10,287;03/06/17
401;6;7,925;03/06/17
402;6;4,425;03/06/17
403;6;4,567;03/06/17
404;6;4,207;03/06/17
405;6;4,018;03/06/17
406;6;5,657;03/06/17
407;6;9,329;03/06/17
408;6;7,259;03/06/17
409;6;10,845;03/06/17
410;6;3,792;03/06/17
411;6;6,175;03/06/17
412;6;9,199;03/06/17
413;6;10,175;03/06/17
414;6;3,767;03/06/17
415;6;5,045;03/06/17
416;6;4,419;03/06/17
417;6;5,825;03/06/17
418;6;3,4;03/06/17
419;6;7,74;03/06/17
420;6;9,645;03/06/17
421;6;4,564;03/06/17
422;6;10,082;03/06/17
423;6;9,951;03/06/17
424;6;9,433;03/06/17
425;6;9,846;03/06/17
426;6;6,275;03/06/17
427;6;6,246;03/06/17
428;6;7,578;03/06/17
429;6;5,12;03/06/17
430;6;10,942;03/06/17
431;6;9,992;03/06/17
432;6;3,126;03/06/17
433;6;10,495;03/06/17
434;6;7,738;03/06/17
435;6;6,175;03/06/17
436;6;6,546;03/06/17
437;6;10,588;03/06/17
438;6;4,947;03/06/17
439;6;11,404;03/06/17
440;6;3,676;03/06/17
441;6;7,539;03/06/17
442;6;8,153;03/06/17
443;6;8,777;03/06/17
444;6;8,776;03/06/17
445;6;5,009;03/06/17
446;6;5,396;03/06/17
447;6;7,41;03/06/17
448;6;4,172;03/06/17
449;6;11,418;03/06/17
450;6;3,892;03/06/17
451;6;6,314;03/06/17
452;6;5,384;03/06/17
453;6;10,076;03/06/17
454;6;11,473;03/06/17
455;6;11,63;03/06/17
456;6;8,409;03/06/17
457;6;9,487;03/06/17
458;6;4,681;03/06/17
459;6;4,026;03/06/17
460;6;4,432;03/06/17
461;6;9,28;03/06/17
462;6;7,177;03/06/17
463;6;10,756;03/06/17
464;6;9,955;03/06/17
465;6;7,592;03/06/17
466;6;4,301;03/06/17
467;6;4,524;03/06/17
468;6;6,882;03/06/17
469;6;8,889;03/06/17
470;6;6,672;03/06/17
471;6;6;03/06/17
472;6;4,459;03/06/17
473;6;5,219;03/06/17
474;6;5,463;03/06/17
475;6;8,822;03/06/17
476;6;3,749;03/06/17
477;6;8,461;03/06/17
478;6;5,958;03/06/17
479;6;9,351;03/06/17
480;6;3,317;03/06/17
481;6;11,526;03/06/17
482;6;10,941;03/06/17
483;6;6,227;03/06/17
484;6;9,762;03/06/17
485;6;11,345;03/06/17
486;6;8,048;03/06/17
487;6;8,731;03/06/17
488;6;10,934;03/06/17
489;6;6,125;03/06/17
490;6;11,645;03/06/17
491;6;8,36;03/06/17
492;6;3,869;03/06/17
493;6;3,774;03/06/17
494;6;8,808;03/06/17
495;6;8,182;03/06/17
